review_id,source,post_date,rating,theme,theme_name,is_question,text
R0365,官方社区,2025-05-24,1,inventory,多平台库存不同步/超卖,0,老用户说句公道话，安全库存设了不提醒，断货好几天才发现……
R0967,华为应用市场,2025-06-29,4,onboarding,上手成本高/引导不足,0,功能全但也复杂，建议找人带一下，自己摸索成本高
R0461,小米应用商店,2025-03-17,1,support,客服响应慢/处理周期长,0,客服响应是真的慢，工单提交三天没人理
R0515,华为应用市场,2025-08-06,3,praise,正向评价,0,小卖家一枚，整体满意，小毛病有但迭代能看到在改，继续加油
R0947,知乎,2025-08-05,1,stability,系统卡顿/大促不稳定,0,客观说一句，导出报表经常超时，数据量一大就报错，半夜还在手动补！！！
R0945,小红书,2025-06-01,5,praise,正向评价,0,用了大半年，从选品刊登到发货对账全链路打通，数据不用倒来倒去 #跨境电商
R0800,小米应用商店,2025-05-17,3,order_sync,订单漏单/同步延迟,0,用了大半年，同步基本及时，个别订单要手动拉一下，整体可以接受，大家注意避坑
R0384,华为应用市场,2025-05-17,4,onboarding,上手成本高/引导不足,1,新手第一次用应该先学哪几个模块？有没有操作顺序建议？
R0979,小红书,2025-05-27,3,logistics,物流单号同步慢/回传失败,1,请问物流轨迹多久同步一次？为什么买家说查不到？
R1009,官方社区,2025-07-20,2,stability,系统卡顿/大促不稳定,0,真的服了，大促当天直接崩了两个小时，订单全积压，大促根本不敢放量 有没有同款情况的卖家啊
R0689,华为应用市场,2025-04-04,2,pricing,价格与收费争议,0,老用户说句公道话，基础版好多功能要额外加钱，模块分开收费套路深，光这个每月损失不少钱，大家注意避坑
R0679,App Store,2025-08-22,3,logistics,物流单号同步慢/回传失败,1,物流超时预警在哪里设置？想让客服提前介入
R0343,知乎,2025-03-22,1,order_sync,订单漏单/同步延迟,0,吐槽一下，异常订单不标红不提醒，混在正常单里差点发错，退款退到麻木
R0670,小米应用商店,2025-06-17,5,praise,正向评价,0,说实话，从选品刊登到发货对账全链路打通，数据不用倒来倒去！！！
R0875,小红书,2025-03-22,,ad,广告灌水,0,代打单代发货 旺季临时外包 联系电话见简介
R0038,小红书,2025-03-06,4,stability,系统卡顿/大促不稳定,0,平时挺稳，就是虾皮大促节点会慢一些，避开高峰还行！！！
R0202,App Store,2025-05-11,3,inventory,多平台库存不同步/超卖,1,库存同步频率在哪里调？能不能按店铺分别设置？
R0738,App Store,2025-06-03,3,logistics,物流单号同步慢/回传失败,0,吐槽一下，物流轨迹比物流商官网慢两个小时，凑合吧……
R0126,华为应用市场,2025-03-20,5,praise,正向评价,0,客观说一句，免费版就够用，小卖家福音，客服回复也及时，五星 有没有同款情况的卖家
R0823,小红书,2025-05-27,4,inventory,多平台库存不同步/超卖,0,客观说一句，功能有但配置复杂，研究了两天才搞懂可售和可用的区别 #跨境电商
R0267,App Store,2025-07-04,1,finance,对账与财务能力弱,0,真的服了，财务模块学习成本高，会计研究一周说不如手工表！！！
R0245,App Store,2025-04-04,3,finance,对账与财务能力弱,0,说实话，报表够用但不灵活，想要的维度得找客服定制导出 有没有同款情况的卖家
R0265,小红书,2025-06-18,4,support,客服响应慢/处理周期长,0,求助，工作日白天响应快，晚上和周末基本只能留言！！！
R0584,小红书,2025-08-29,4,onboarding,上手成本高/引导不足,1,SKU和平台商品怎么映射？导入模板怎么填？
R0737,App Store,2025-06-10,5,praise,正向评价,0,用了大半年，客户成功团队专业，季度回访还给优化建议，不像别家收钱就消失，有用点个赞
R0671,小红书,2025-05-09,3,stability,系统卡顿/大促不稳定,1,批量审单总超时失败，一次最多能处理多少单？🤦
R0908,官方社区,2025-05-24,,ad,广告灌水,0,代打单代发货 旺季临时外包 联系电话见简介
R0410,华为应用市场,2025-07-24,2,inventory,多平台库存不同步/超卖,0,盘点功能难用，盘完差异一大把也不知道哪笔单扣错 有没有同款情况的卖家
R0972,官方社区,2025-04-09,,ad,广告灌水,0,需要代运营的加我微信 vx8xx9，资深运营一对一指导，包爆款
R0545,华为应用市场,2025-06-10,3,listing,刊登与商品管理问题,1,定时刊登在哪里设置？想卡在平台流量高峰上线
R0309,App Store,2025-08-18,3,stability,系统卡顿/大促不稳定,0,旺季实测，卡顿有但能接受，希望继续优化服务器，有用点个赞
R0708,华为应用市场,2025-06-23,4,praise,正向评价,0,用了大半年，仓库从纸单换到PDA拣货，错发率基本归零……
R0123,华为应用市场,2025-03-09,5,pricing,价格与收费争议,0,年付折扣可以，客服还帮忙申请了老客户优惠
R0113,小米应用商店,2025-05-24,3,inventory,多平台库存不同步/超卖,0,说实话，库存同步基本准，但大促那几分钟会延迟，建议留点缓冲
R0049,小红书,2025-05-20,3,inventory,多平台库存不同步/超卖,0,真的服了，功能有但配置复杂，研究了两天才搞懂可售和可用的区别……
R0426,App Store,2025-05-13,1,inventory,多平台库存不同步/超卖,0,旺季实测，采购在途数量经常算错，备货多备了一倍资金全压货上！！！
R0418,小红书,2025-05-15,3,logistics,物流单号同步慢/回传失败,1,请问物流轨迹多久同步一次？为什么买家说查不到？
R1037,官方社区,2025-07-08,2,order_sync,订单漏单/同步延迟,0,黑五那几天订单堆积同步不过来，手动导单导到怀疑人生，半夜还在手动补，大家注意避坑无语了啊
R0936,小红书,2025-03-26,2,support,客服响应慢/处理周期长,0,说实话，续费之前天天嘘寒问暖，出问题人都找不到，老板已经在问我了
R0405,官方社区,2025-03-22,5,praise,正向评价,0,系统稳定功能扎实，换了三家ERP最后在云帆安家，大家注意避坑
R0924,华为应用市场,2025-08-19,,ad,广告灌水,0,有没有拉我进卖家交流群的 在线等 挺急的
R0919,小红书,2025-03-16,,ad,广告灌水,0,回收店铺 秒款 长期有效 vx: shopxxxx
R0211,小红书,2025-03-19,4,inventory,多平台库存不同步/超卖,0,超卖预警救了我好几次，库存一到阈值自动下架，Lazada评分稳了 有没有同款情况的卖家
R0575,知乎,2025-07-09,1,inventory,多平台库存不同步/超卖,0,旺季实测，FBA仓和自营仓库存分开看，每次都要自己加总！！！
R0508,小红书,2025-05-05,1,logistics,物流单号同步慢/回传失败,0,旺季实测，批量发货后单号回传成功率不到九成，每天都要人工核，退款退到麻木，老板已经在问我了
R0048,华为应用市场,2025-05-10,3,pricing,价格与收费争议,1,发票在哪里申请？可以开增值税专用发票吗？
R0294,小米应用商店,2025-06-16,2,logistics,物流单号同步慢/回传失败,0,物流轨迹更新延迟好几个小时，买家问货到哪了我比他还懵
R0010,官方社区,2025-06-17,4,logistics,物流单号同步慢/回传失败,0,真的服了，云帆对接的物流渠道是真的全，4PX一键下单打单很顺 有没有同款情况的卖家无语了
R0856,App Store,2025-06-05,,ad,广告灌水,0,货代一手价格 美国欧洲专线 联系Q群 88xxxx88
R0199,小米应用商店,2025-04-09,3,stability,系统卡顿/大促不稳定,0,小卖家一枚，卡顿有但能接受，希望继续优化服务器
R0234,华为应用市场,2025-08-01,5,support,客服响应慢/处理周期长,0,技术支持凌晨还在帮我处理面单问题，确实被感动到！！！
R0209,小米应用商店,2025-04-01,3,praise,正向评价,0,旺季实测，中规中矩不出错，跨境工具里算第一梯队……
R0486,小红书,2025-03-09,1,finance,对账与财务能力弱,0,说实话，财务模块学习成本高，会计研究一周说不如手工表，大家注意避坑
R0694,华为应用市场,2025-04-24,1,logistics,物流单号同步慢/回传失败,0,旺季实测，物流超时预警根本不触发，等买家投诉才知道包裹卡了，仓库白忙一场，老板已经在问我了
R0356,App Store,2025-06-13,5,onboarding,上手成本高/引导不足,0,说实话，实施顾问很耐心，七天陪跑首单就跑通了，比想象顺利……
R0423,官方社区,2025-03-02,1,stability,系统卡顿/大促不稳定,0,吐槽一下，大促当天直接崩了几十个小时，订单全积压
R0243,华为应用市场,2025-08-15,2,onboarding,上手成本高/引导不足,0,旺季实测，培训约了好几次都改期，最后只能看录播自学，半夜还在手动补，老板已经在问我了
R0539,小红书,2025-06-01,1,listing,刊登与商品管理问题,0,老用户说句公道话，Listing监控形同虚设，跟卖提醒一点不准，老板已经在问我了
R0816,App Store,2025-05-19,5,logistics,物流单号同步慢/回传失败,0,用了大半年，云帆对接的物流渠道是真的全，云途一键下单打单很顺……
R0298,小红书,2025-03-21,2,onboarding,上手成本高/引导不足,0,帮助中心像产品说明书，没有实操案例看完还是不会，平台扣分扣到肉疼
R0304,App Store,2025-07-29,3,inventory,多平台库存不同步/超卖,1,FBA仓库存和本地仓库存能合并显示吗？
R0698,App Store,2025-07-01,2,pricing,价格与收费争议,0,旺季实测，基础版好多功能要额外加钱，模块分开收费套路深，大促根本不敢放量，老板已经在问我了
R0971,小米应用商店,2025-05-31,4,logistics,物流单号同步慢/回传失败,1,发货后Temu后台不显示单号，有人知道怎么批量补传吗？
R0934,小米应用商店,2025-07-10,,ad,广告灌水,0,自用店铺转让 带审核 有意私聊
R0582,知乎,2025-03-12,5,praise,正向评价,0,旺季实测，自动化规则省了一个运营人力，光这个年费就回本 有没有同款情况的卖家
R0825,小米应用商店,2025-03-26,2,inventory,多平台库存不同步/超卖,0,说实话，虾皮活动锁库存不同步，活动结束就超卖了 有没有同款情况的卖家
R0139,华为应用市场,2025-04-26,1,inventory,多平台库存不同步/超卖,0,TikTok Shop活动锁库存不同步，活动结束就超卖了……
R0289,华为应用市场,2025-03-03,1,finance,对账与财务能力弱,0,对账功能太弱，Temu扣费明细对不上，最后还是得做Excel，老板已经在问我了
R0393,知乎,2025-07-06,1,support,客服响应慢/处理周期长,0,求助，售后工单解决一个问题平均要一天，期间订单发不出去
R0071,App Store,2025-07-16,4,inventory,多平台库存不同步/超卖,0,用了大半年，超卖预警救了我好几次，库存一到阈值自动下架，Lazada评分稳了……
R0387,知乎,2025-04-04,4,order_sync,订单漏单/同步延迟,0,用了大半年，自动审单规则真香，八成订单不用人工碰……
R1042,小米应用商店,2025-05-16,2,inventory,多平台库存不同步/超卖,0,吐槽一下，多仓调拨后库存卡在路上几十天，可用库存数字全乱，半夜还在手动补 #跨境电商 我也遇到了
R0810,小米应用商店,2025-05-19,1,onboarding,上手成本高/引导不足,0,老用户说句公道话，帮助中心像产品说明书，没有实操案例看完还是不会，半夜还在手动补
R0937,小红书,2025-08-31,2,inventory,多平台库存不同步/超卖,0,求助，TikTok和Lazada共用一个仓库库存，两边对不上只能手动分，差评警告
R0659,小红书,2025-03-20,5,logistics,物流单号同步慢/回传失败,0,批量打单加自动回传，旺季一天三千单也没出错
R0251,小米应用商店,2025-03-24,3,order_sync,订单漏单/同步延迟,1,异常订单被拦截后怎么批量处理？
R0191,知乎,2025-04-23,1,logistics,物流单号同步慢/回传失败,0,物流商对账重量和系统对不上，运费算错也没预警，老板已经在问我了
R0758,知乎,2025-08-14,1,inventory,多平台库存不同步/超卖,0,说实话，库存同步延迟太离谱，仓库出完货前台还挂着，退款退到麻木，有用点个赞😤
R0238,华为应用市场,2025-06-03,3,praise,正向评价,0,整体满意，小毛病有但迭代能看到在改，继续加油！！！
R0516,App Store,2025-08-04,4,praise,正向评价,0,打单发货一条龙，仓库效率提升明显，老板说今年再加席位
R0034,App Store,2025-08-14,5,praise,正向评价,0,仓库从纸单换到PDA拣货，错发率基本归零
R0420,小米应用商店,2025-08-16,5,pricing,价格与收费争议,0,用了大半年，年付折扣可以，客服还帮忙申请了老客户优惠，大家注意避坑
R0804,App Store,2025-04-07,2,order_sync,订单漏单/同步延迟,0,客观说一句，自动审单规则经常误判，正常订单被拦成异常，退款退到麻木，老板已经在问我了
R0499,知乎,2025-05-28,3,pricing,价格与收费争议,0,价格中等，主要看旺季能不能撑住，撑住就值
R0018,App Store,2025-07-08,3,listing,刊登与商品管理问题,1,采集别人店铺的商品会侵权吗？图片怎么处理？
R0970,App Store,2025-04-05,5,inventory,多平台库存不同步/超卖,0,旺季实测，超卖预警救了我好几次，库存一到阈值自动下架，亚马逊评分稳了！！！
R0072,官方社区,2025-03-03,3,stability,系统卡顿/大促不稳定,1,订单页一直转圈加载不出来是什么原因？清缓存也没用
R0027,官方社区,2025-05-28,3,support,客服响应慢/处理周期长,1,工单在哪里看进度？提交了完全不知道排到哪了😭
R0565,华为应用市场,2025-04-15,4,finance,对账与财务能力弱,0,求助，对账能处理大部分，长尾差异单还得人工，省了七八成时间，大家注意避坑
R0685,小红书,2025-07-07,1,inventory,多平台库存不同步/超卖,0,真的服了，FBA仓和自营仓库存分开看，每次都要自己加总
R0655,App Store,2025-04-04,5,praise,正向评价,0,系统稳定功能扎实，换了三家ERP最后在云帆安家！！！
R0742,官方社区,2025-07-27,5,praise,正向评价,0,客观说一句，系统稳定功能扎实，换了三家ERP最后在云帆安家，有用点个赞
R0949,知乎,2025-08-08,3,inventory,多平台库存不同步/超卖,0,说实话，库存同步基本准，但大促那几分钟会延迟，建议留点缓冲！！！
R0144,知乎,2025-05-18,3,inventory,多平台库存不同步/超卖,0,求助，功能有但配置复杂，研究了两天才搞懂可售和可用的区别，大家注意避坑
R0307,App Store,2025-03-26,5,support,客服响应慢/处理周期长,0,旺季实测，专属客户成功经理很负责，大促前主动提醒备货压测，好评
R0950,官方社区,2025-08-03,1,listing,刊登与商品管理问题,0,小卖家一枚，小语种翻译机翻味太重，还得自己重新润色，退款退到麻木……
R0497,华为应用市场,2025-05-18,4,onboarding,上手成本高/引导不足,1,新手第一次用应该先学哪几个模块？有没有操作顺序建议？
R0845,知乎,2025-04-22,5,inventory,多平台库存不同步/超卖,0,小卖家一枚，超卖预警救了我好几次，库存一到阈值自动下架，虾皮评分稳了
R0222,华为应用市场,2025-06-21,5,logistics,物流单号同步慢/回传失败,1,发货后订单状态多久变成已揽收？能手动触发同步吗？
R0286,小红书,2025-03-15,2,support,客服响应慢/处理周期长,0,客观说一句，客服响应是真的慢，工单提交十几天没人理，光这个每月损失不少钱，有用点个赞
R0355,App Store,2025-05-16,1,inventory,多平台库存不同步/超卖,0,老用户说句公道话，盘点功能难用，盘完差异一大把也不知道哪笔单扣错，差评警告，大家注意避坑
R0877,小红书,2025-04-19,,ad,广告灌水,0,ERP返现渠道找我 比官方便宜20% 懂的来
R0061,官方社区,2025-08-08,4,praise,正向评价,0,系统稳定功能扎实，换了三家ERP最后在云帆安家，老板已经在问我了
R0324,知乎,2025-07-27,1,stability,系统卡顿/大促不稳定,0,小卖家一枚，批量操作必卡死，一次审五百单要加载十分钟，差评警告 #跨境电商
R0998,小红书,2025-03-13,5,praise,正向评价,0,真的服了，多店铺多平台统一管理，TikTok Shop扩店一点不慌……
R0978,知乎,2025-07-24,,ad,广告灌水,0,ERP返现渠道找我 比官方便宜20% 懂的来
R0357,官方社区,2025-05-08,3,praise,正向评价,0,真的服了，中规中矩不出错，跨境工具里算第一梯队 有没有同款情况的卖家
R0314,App Store,2025-05-28,1,inventory,多平台库存不同步/超卖,0,可售库存和可用库存两个口径把新运营绕晕了
R0829,App Store,2025-05-21,1,inventory,多平台库存不同步/超卖,0,求助，Lazada活动锁库存不同步，活动结束就超卖了 #跨境电商
R0696,知乎,2025-08-06,5,praise,正向评价,0,客观说一句，手机端查订单看数据方便，出差也能盯店铺
R0648,小红书,2025-07-11,5,logistics,物流单号同步慢/回传失败,0,批量打单加自动回传，旺季一天三千单也没出错……
R0610,小红书,2025-07-17,4,praise,正向评价,0,多店铺多平台统一管理，Shopee扩店一点不慌
R0037,小红书,2025-03-09,1,listing,刊登与商品管理问题,0,小语种翻译机翻味太重，还得自己重新润色！！！
R0974,小米应用商店,2025-05-19,4,logistics,物流单号同步慢/回传失败,1,回传失败的订单有列表可以批量重试吗？
R0981,知乎,2025-09-09,2,stability,系统卡顿/大促不稳定,0,更新之后bug更多，筛选器失灵数字错位，越更新越难用，有用点个赞
R0004,官方社区,2025-04-30,5,logistics,物流单号同步慢/回传失败,0,用了大半年，云帆对接的物流渠道是真的全，4PX一键下单打单很顺，老板已经在问我了😤
R1040,小红书,2025-07-05,,ad,广告灌水,0,ERP返现渠道找我 比官方便宜20% 懂的来吧
R0740,知乎,2025-05-23,3,praise,正向评价,0,说实话，中规中矩不出错，跨境工具里算第一梯队！！！
R0394,小红书,2025-08-11,3,inventory,多平台库存不同步/超卖,0,吐槽一下，功能有但配置复杂，研究了两天才搞懂可售和可用的区别
R0339,小红书,2025-05-29,3,praise,正向评价,0,中规中矩不出错，跨境工具里算第一梯队，有用点个赞
R0809,App Store,2025-06-29,3,praise,正向评价,0,小卖家一枚，中规中矩不出错，跨境工具里算第一梯队，有用点个赞
R0513,小红书,2025-06-16,4,order_sync,订单漏单/同步延迟,0,全平台订单一个工作台处理，不用来回切后台，效率翻倍
R0093,官方社区,2025-08-09,4,logistics,物流单号同步慢/回传失败,1,物流单号一直不回传是怎么回事？要在哪里重新推送？
R0269,官方社区,2025-07-19,4,listing,刊登与商品管理问题,0,小卖家一枚，跟卖监控和差评提醒挺及时，店铺安全有保障
R0185,小红书,2025-07-17,5,praise,正向评价,0,客观说一句，仓库从纸单换到PDA拣货，错发率基本归零 有没有同款情况的卖家
R0762,知乎,2025-04-20,1,pricing,价格与收费争议,0,求助，年费比去年贵了将近三成，功能还是那些功能，老板已经在问我了
R0220,官方社区,2025-04-11,1,support,客服响应慢/处理周期长,0,真的服了，客服响应是真的慢，工单提交一天没人理，退款退到麻木
R0682,App Store,2025-07-30,5,pricing,价格与收费争议,0,吐槽一下，算下来比雇两个录入的人便宜多了，ROI还是划算的
R0287,小红书,2025-05-01,2,inventory,多平台库存不同步/超卖,0,老用户说句公道话，可售库存和可用库存两个口径把新运营绕晕了
R0748,小红书,2025-06-21,5,praise,正向评价,0,小卖家一枚，客户成功团队专业，季度回访还给优化建议，不像别家收钱就消失，老板已经在问我了无语了
R0842,知乎,2025-04-03,1,onboarding,上手成本高/引导不足,0,客观说一句，第一步店铺授权就卡住，操作指引和实际页面对不上，大促根本不敢放量，大家注意避坑
R0555,小米应用商店,2025-08-30,3,support,客服响应慢/处理周期长,0,老用户说句公道话，客服态度还行就是专业度参差，复杂问题得等他们问技术……
R1036,App Store,2025-08-24,5,praise,正向评价,0,多店铺多平台统一管理，TikTok Shop扩店一点不慌吧
R0373,小米应用商店,2025-04-15,5,praise,正向评价,0,免费版就够用，小卖家福音，客服回复也及时，五星 有没有同款情况的卖家
R0302,知乎,2025-03-03,3,logistics,物流单号同步慢/回传失败,0,说实话，物流轨迹比物流商官网慢两个小时，凑合吧
R0794,华为应用市场,2025-03-12,4,support,客服响应慢/处理周期长,1,能不能加急处理？店铺因为同步问题已经停发半天了
R0495,App Store,2025-05-21,2,support,客服响应慢/处理周期长,0,客观说一句，高峰期排队前面九十多个人，等排到问题自己都凉了，差评警告 #跨境电商
R0506,App Store,2025-03-02,3,stability,系统卡顿/大促不稳定,0,小卖家一枚，平时挺稳，就是Lazada大促节点会慢一些，避开高峰还行……
R0502,知乎,2025-05-20,2,pricing,价格与收费争议,0,老用户说句公道话，基础版好多功能要额外加钱，模块分开收费套路深，有用点个赞😤
R1000,小红书,2025-03-25,4,stability,系统卡顿/大促不稳定,0,平时挺稳，就是虾皮大促节点会慢一些，避开高峰还行！！！
R0832,知乎,2025-04-12,5,logistics,物流单号同步慢/回传失败,1,发货后亚马逊后台不显示单号，有人知道怎么批量补传吗？
R0458,App Store,2025-06-23,1,logistics,物流单号同步慢/回传失败,0,小卖家一枚，物流单号同步慢死了，燕文揽收三天了平台还没回传，仓库白忙一场
R0173,App Store,2025-04-18,2,inventory,多平台库存不同步/超卖,0,多平台库存根本不同步，亚马逊卖超了系统里还有货，大家注意避坑
R0109,官方社区,2025-03-26,5,praise,正向评价,0,真的服了，从选品刊登到发货对账全链路打通，数据不用倒来倒去 有没有同款情况的卖家
R0354,小米应用商店,2025-06-27,1,listing,刊登与商品管理问题,0,客观说一句，多平台铺货不能一键转，每个平台都要重新编辑，半夜还在手动补
R0982,华为应用市场,2025-06-06,5,order_sync,订单漏单/同步延迟,0,真的服了，自动审单规则真香，八成订单不用人工碰 #跨境电商
R0750,知乎,2025-06-10,2,finance,对账与财务能力弱,0,多店铺成本混在一起，想算单店利润得自己拼数据，退款退到麻木
R0860,小米应用商店,2025-03-19,,ad,广告灌水,0,刷单测评资源稳如狗 主页有联系方式
R0887,小红书,2025-04-03,,ad,广告灌水,0,需要代运营的加我微信 vx8xx9，资深运营一对一指导，包爆款
R0902,App Store,2025-05-28,,ad,广告灌水,0,货代一手价格 美国欧洲专线 联系Q群 88xxxx88
R0383,知乎,2025-07-14,1,support,客服响应慢/处理周期长,0,客服响应是真的慢，工单提交两天没人理，有用点个赞
R0730,App Store,2025-03-29,5,praise,正向评价,0,说实话，手机端查订单看数据方便，出差也能盯店铺 有没有同款情况的卖家
R0398,小红书,2025-04-09,5,finance,对账与财务能力弱,1,利润报表的广告费从哪取数？为什么和手动算的有差？
R1043,App Store,2025-05-15,1,finance,对账与财务能力弱,0,吐槽一下，物流费只能对总金额，单号维度对不了，差异查不到！！！ 我也遇到了
R0563,知乎,2025-07-23,3,pricing,价格与收费争议,1,发票在哪里申请？可以开增值税专用发票吗？
R0863,知乎,2025-04-04,,ad,广告灌水,0,回收店铺 秒款 长期有效 vx: shopxxxx
R0033,官方社区,2025-07-08,2,finance,对账与财务能力弱,0,真的服了，物流费只能对总金额，单号维度对不了，差异查不到，差评警告
R0427,知乎,2025-03-07,1,support,客服响应慢/处理周期长,0,承诺的回电等了好几天没人联系我，平台扣分扣到肉疼 有没有同款情况的卖家
R0960,官方社区,2025-03-16,3,pricing,价格与收费争议,0,旺季实测，功能确实多但用不上的也打包收费，希望模块化自选
R0208,小红书,2025-06-03,2,pricing,价格与收费争议,0,求助，又涨价，老客户一点折扣没有，新用户反而便宜，老板已经在问我了
R0178,App Store,2025-04-19,1,order_sync,订单漏单/同步延迟,0,吐槽一下，速卖通订单同步漏单！月底对账发现少了十几单，细思极恐，光这个每月损失不少钱
R0233,官方社区,2025-03-21,4,pricing,价格与收费争议,0,功能确实多但用不上的也打包收费，希望模块化自选
R0976,官方社区,2025-03-24,4,pricing,价格与收费争议,0,功能确实多但用不上的也打包收费，希望模块化自选
R0635,小红书,2025-03-06,5,praise,正向评价,0,多店铺多平台统一管理，速卖通扩店一点不慌，有用点个赞
R0591,官方社区,2025-05-03,3,finance,对账与财务能力弱,1,想看单个店铺的利润要在哪里筛选？
R0537,官方社区,2025-07-29,1,stability,系统卡顿/大促不稳定,0,老用户说句公道话，页面加载慢得像拨号上网，打开库存页要等十几秒 #跨境电商
R0276,官方社区,2025-03-08,3,pricing,价格与收费争议,1,专业版和旗舰版具体差哪些功能？官网对比表看不懂
R0547,华为应用市场,2025-07-18,5,listing,刊登与商品管理问题,0,说实话，采集搬家加批量刊登效率很高，上新品速度快一倍……
R0290,App Store,2025-08-15,5,support,客服响应慢/处理周期长,0,说实话，技术支持凌晨还在帮我处理面单问题，确实被感动到，老板已经在问我了
R0358,官方社区,2025-05-31,5,inventory,多平台库存不同步/超卖,0,用了大半年，超卖预警救了我好几次，库存一到阈值自动下架，Temu评分稳了 有没有同款情况的卖家无语了
R0050,小红书,2025-06-30,1,inventory,多平台库存不同步/超卖,0,采购在途数量经常算错，备货多备了一倍资金全压货上！！！
R0376,小米应用商店,2025-05-01,4,logistics,物流单号同步慢/回传失败,1,回传失败的订单有列表可以批量重试吗？
R0858,App Store,2025-06-28,,ad,广告灌水,0,推荐一个选品工具比这个好用多了 链接放评论区
R0484,App Store,2025-05-23,1,logistics,物流单号同步慢/回传失败,0,吐槽一下，发货了轨迹不更新，问就是物流商接口问题，大促根本不敢放量 有没有同款情况的卖家
R0531,App Store,2025-08-11,1,order_sync,订单漏单/同步延迟,0,说实话，取消的订单不同步，仓库照发，货发了钱也退了！！！
R0554,App Store,2025-07-15,5,listing,刊登与商品管理问题,0,跟卖监控和差评提醒挺及时，店铺安全有保障，有用点个赞
R0227,知乎,2025-08-21,2,stability,系统卡顿/大促不稳定,0,更新之后bug更多，筛选器失灵数字错位，越更新越难用，有用点个赞
R0840,小红书,2025-05-14,2,pricing,价格与收费争议,0,真的服了，按席位收费太贵，客服仓库就用个打单也要全价席位，平台扣分扣到肉疼，有用点个赞无语了
R0785,知乎,2025-06-23,3,inventory,多平台库存不同步/超卖,1,FBA仓库存和本地仓库存能合并显示吗？
R0622,App Store,2025-08-18,1,logistics,物流单号同步慢/回传失败,0,客观说一句，物流超时预警根本不触发，等买家投诉才知道包裹卡了😤
R0300,官方社区,2025-08-22,2,logistics,物流单号同步慢/回传失败,0,老用户说句公道话，虾皮订单换了跟踪号之后系统里不同步，轨迹直接断掉，大家注意避坑
R0429,知乎,2025-06-19,1,inventory,多平台库存不同步/超卖,0,客观说一句，多平台库存根本不同步，Temu卖超了系统里还有货，差评警告 #跨境电商
R0613,官方社区,2025-08-13,4,praise,正向评价,0,小卖家一枚，中规中矩不出错，跨境工具里算第一梯队，有用点个赞
R0310,华为应用市场,2025-06-28,5,praise,正向评价,0,真的服了，免费版就够用，小卖家福音，客服回复也及时，五星 有没有同款情况的卖家
R0468,App Store,2025-07-14,4,stability,系统卡顿/大促不稳定,0,老用户说句公道话，用了两年基本没宕过机，比之前换的那家强太多，有用点个赞
R0206,华为应用市场,2025-06-09,2,onboarding,上手成本高/引导不足,0,老用户说句公道话，开通三周了订单都没跑通，也没人主动跟进，买家天天催发货，有用点个赞
R0874,华为应用市场,2025-08-12,,ad,广告灌水,0,自用店铺转让 带审核 有意私聊
R0046,华为应用市场,2025-03-18,5,order_sync,订单漏单/同步延迟,0,真的服了，自动审单规则真香，八成订单不用人工碰，有用点个赞😤
R0134,App Store,2025-04-06,5,logistics,物流单号同步慢/回传失败,0,吐槽一下，批量打单加自动回传，旺季一天三千单也没出错，老板已经在问我了
R0477,App Store,2025-04-21,1,inventory,多平台库存不同步/超卖,0,多仓调拨后库存卡在路上好几天，可用库存数字全乱，买家天天催发货😭
R0460,App Store,2025-07-10,2,logistics,物流单号同步慢/回传失败,0,说实话，物流商对账重量和系统对不上，运费算错也没预警，半夜还在手动补
R0403,官方社区,2025-05-08,2,inventory,多平台库存不同步/超卖,0,虾皮活动锁库存不同步，活动结束就超卖了，平台扣分扣到肉疼……
R0834,App Store,2025-06-15,1,logistics,物流单号同步慢/回传失败,0,客观说一句，换邮政小包之后单号经常回传失败，要手动一个个补！！！无语了
R0899,官方社区,2025-05-23,,ad,广告灌水,0,刷单测评资源稳如狗 主页有联系方式
R0820,App Store,2025-04-21,2,inventory,多平台库存不同步/超卖,0,用了大半年，FBA仓和自营仓库存分开看，每次都要自己加总，差评警告 #跨境电商
R0179,小米应用商店,2025-08-12,4,order_sync,订单漏单/同步延迟,1,自动审单规则的优先级怎么排？两条规则冲突怎么办？
R0009,App Store,2025-07-30,2,inventory,多平台库存不同步/超卖,0,客观说一句，亚马逊活动锁库存不同步，活动结束就超卖了，有用点个赞
R0024,小米应用商店,2025-03-15,5,praise,正向评价,0,说实话，手机端查订单看数据方便，出差也能盯店铺，大家注意避坑😤
R0518,华为应用市场,2025-06-06,5,inventory,多平台库存不同步/超卖,1,采购在途数量怎么统计？为什么和供应商发货数对不上？
R0283,小米应用商店,2025-07-21,2,listing,刊登与商品管理问题,0,多平台铺货不能一键转，每个平台都要重新编辑，仓库白忙一场
R0859,App Store,2025-03-14,,ad,广告灌水,0,刷单测评资源稳如狗 主页有联系方式
R0558,知乎,2025-08-15,3,stability,系统卡顿/大促不稳定,0,旺季实测，卡顿有但能接受，希望继续优化服务器！！！
R0727,小红书,2025-04-19,2,inventory,多平台库存不同步/超卖,0,旺季实测，TikTok和虾皮共用一个仓库库存，两边对不上只能手动分
R0181,小红书,2025-04-05,1,stability,系统卡顿/大促不稳定,0,吐槽一下，系统三天两头卡顿，订单工作台转圈半天才打开
R0261,小米应用商店,2025-03-20,5,logistics,物流单号同步慢/回传失败,0,云帆对接的物流渠道是真的全，4PX一键下单打单很顺服了
