customer_id,month,in_service,usage_score,login_score,ticket_score,csat_score,health,tier
C0375,2024-09-01,True,87.4,90.0,52.8,82.0,78.8,关注
C0375,2024-10-01,True,82.9,87.4,52.8,82.0,76.4,关注
C0375,2024-11-01,True,82.9,84.8,52.8,82.0,75.8,关注
C0375,2024-12-01,True,69.1,80.6,52.8,81.3,69.1,关注
C0375,2025-01-01,True,59.7,74.6,52.8,81.3,63.9,关注
C0375,2025-02-01,True,64.7,52.3,52.8,77.0,59.8,高风险
C0375,2025-03-01,True,55.3,50.3,52.8,74.0,55.3,高风险
C0375,2025-04-01,False,9.4,34.2,52.8,74.0,32.9,高风险
C0375,2025-05-01,False,0.0,10.0,52.8,80.0,23.7,高风险
C0375,2025-06-01,False,0.0,10.0,52.8,80.0,23.7,高风险
C0375,2025-07-01,False,0.0,10.0,52.8,80.0,23.7,高风险
C0375,2025-08-01,False,0.0,10.0,52.8,80.0,23.7,高风险
C0376,2024-09-01,True,85.3,90.0,52.8,80.0,77.8,关注
C0376,2024-10-01,True,91.1,97.6,52.8,86.0,82.6,健康
C0376,2024-11-01,True,89.4,97.5,52.8,85.0,81.9,健康
C0376,2024-12-01,True,89.4,89.8,52.8,84.0,79.8,关注
C0376,2025-01-01,True,91.1,91.4,52.8,84.0,80.9,健康
C0376,2025-02-01,True,89.4,92.3,52.8,82.0,80.2,健康
C0376,2025-03-01,True,89.4,90.0,52.8,84.0,79.9,关注
C0376,2025-04-01,True,89.4,79.7,52.8,84.7,77.4,关注
C0376,2025-05-01,True,85.3,69.9,52.8,83.3,73.1,关注
C0376,2025-06-01,True,81.1,58.0,52.8,78.0,67.9,关注
C0376,2025-07-01,True,72.8,56.6,52.8,74.0,63.9,关注
C0376,2025-08-01,True,68.6,54.4,15.0,57.0,50.5,高风险
C0377,2024-09-01,True,79.3,90.0,15.0,82.0,66.2,关注
C0377,2024-10-01,True,85.4,90.7,15.0,87.0,69.3,关注
C0377,2024-11-01,True,85.4,94.1,15.0,88.0,70.2,关注
C0377,2024-12-01,True,79.3,92.6,15.0,90.0,67.6,关注
C0377,2025-01-01,True,80.6,84.6,15.0,89.6,66.1,关注
C0377,2025-02-01,True,88.6,85.9,15.0,90.7,69.7,关注
C0377,2025-03-01,True,87.0,86.5,15.0,91.3,69.3,关注
C0377,2025-04-01,True,88.6,100.0,15.0,90.0,73.2,关注
C0377,2025-05-01,True,93.0,97.1,15.0,88.7,74.1,关注
C0377,2025-06-01,True,88.6,99.2,15.0,85.3,72.5,关注
C0377,2025-07-01,True,93.0,81.8,15.0,88.0,70.2,关注
C0377,2025-08-01,True,93.0,88.6,15.0,90.0,72.1,关注
C0378,2024-09-01,True,81.2,90.0,52.8,80.0,76.2,关注
C0378,2024-10-01,True,85.7,93.3,52.8,86.0,79.4,关注
C0378,2024-11-01,True,81.2,92.1,52.8,90.0,77.7,关注
C0378,2024-12-01,True,81.2,89.0,52.8,87.3,76.7,关注
C0378,2025-01-01,True,85.7,89.9,52.8,86.0,78.5,关注
C0378,2025-02-01,True,85.7,91.0,52.8,82.7,78.5,关注
C0378,2025-03-01,True,82.2,86.3,52.8,85.3,76.2,关注
C0378,2025-04-01,True,82.2,87.8,52.8,87.0,76.7,关注
C0378,2025-05-01,True,82.2,79.6,52.8,87.0,74.7,关注
C0378,2025-06-01,True,90.1,83.6,52.8,86.0,78.7,关注
C0378,2025-07-01,True,90.1,81.6,52.8,84.7,78.1,关注
C0378,2025-08-01,True,94.5,92.5,52.8,87.3,82.9,健康
C0379,2024-09-01,True,84.2,90.0,15.0,86.0,68.5,关注
C0379,2024-10-01,True,79.1,84.8,15.0,88.0,65.4,关注
C0379,2024-11-01,True,82.0,85.0,15.0,88.0,66.6,关注
C0379,2024-12-01,True,78.4,88.4,52.8,88.5,75.5,关注
C0379,2025-01-01,True,84.9,89.9,15.0,88.0,69.0,关注
C0379,2025-02-01,True,82.7,90.4,15.0,86.7,68.1,关注
C0379,2025-03-01,True,82.7,96.9,15.0,86.0,69.7,关注
C0379,2025-04-01,True,81.3,90.9,15.0,86.7,67.7,关注
C0379,2025-05-01,False,0.7,50.8,15.0,88.0,25.6,高风险
C0379,2025-06-01,False,0.0,12.0,15.0,88.0,15.6,高风险
C0379,2025-07-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0379,2025-08-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0380,2024-09-01,True,82.4,90.0,15.0,92.0,68.4,关注
C0380,2024-10-01,True,85.0,87.9,15.0,87.0,68.4,关注
C0380,2024-11-01,True,82.4,82.7,15.0,86.0,66.0,关注
C0380,2024-12-01,True,85.0,83.6,15.0,87.5,67.4,关注
C0380,2025-01-01,True,74.7,87.3,15.0,88.0,64.3,关注
C0380,2025-02-01,True,85.0,88.6,15.0,89.3,68.8,关注
C0380,2025-03-01,True,85.0,96.7,15.0,88.0,70.7,关注
C0380,2025-04-01,True,86.9,100.0,52.8,91.0,82.1,健康
C0380,2025-05-01,True,86.9,96.6,52.8,96.0,81.7,健康
C0380,2025-06-01,True,87.5,90.3,15.0,91.3,70.5,关注
C0380,2025-07-01,True,89.4,91.0,15.0,87.3,71.0,关注
C0380,2025-08-01,True,91.3,83.2,15.0,86.7,69.7,关注
C0381,2024-09-01,True,88.7,90.0,15.0,86.0,70.3,关注
C0381,2024-10-01,True,82.5,85.9,15.0,84.0,66.6,关注
C0381,2024-11-01,True,80.7,81.9,15.0,84.0,64.9,关注
C0381,2024-12-01,True,71.1,80.2,15.0,84.0,60.6,关注
C0381,2025-01-01,True,69.3,79.1,15.0,84.0,59.7,高风险
C0381,2025-02-01,True,61.4,58.1,15.0,78.0,50.6,高风险
C0381,2025-03-01,True,56.1,55.5,52.8,75.0,57.0,高风险
C0381,2025-04-01,True,46.5,50.2,52.8,72.7,51.6,高风险
C0381,2025-05-01,True,43.0,45.1,15.0,71.3,39.3,高风险
C0381,2025-06-01,True,36.8,41.9,15.0,70.0,35.9,高风险
C0381,2025-07-01,True,35.1,43.6,15.0,68.7,35.5,高风险
C0381,2025-08-01,True,27.1,46.3,15.0,66.0,32.8,高风险
C0382,2024-09-01,True,86.7,90.0,52.8,88.0,79.2,关注
C0382,2024-10-01,True,82.9,84.0,52.8,88.0,76.2,关注
C0382,2024-11-01,True,86.0,84.0,52.8,87.3,77.3,关注
C0382,2024-12-01,True,82.9,88.4,52.8,87.0,77.2,关注
C0382,2025-01-01,True,82.9,87.5,52.8,86.8,76.9,关注
C0382,2025-02-01,True,84.2,81.8,52.8,84.7,75.8,关注
C0382,2025-03-01,True,76.7,81.7,52.8,84.0,72.7,关注
C0382,2025-04-01,True,81.1,77.5,52.8,84.7,73.5,关注
C0382,2025-05-01,True,82.9,83.4,52.8,86.0,75.8,关注
C0382,2025-06-01,True,79.8,75.0,52.8,81.0,72.0,关注
C0382,2025-07-01,True,42.8,51.1,52.8,69.0,50.0,高风险
C0382,2025-08-01,True,25.8,14.1,52.8,62.0,33.3,高风险
C0383,2024-09-01,True,89.4,90.0,52.8,82.0,79.7,关注
C0383,2024-10-01,True,89.4,90.0,52.8,85.0,80.0,健康
C0383,2024-11-01,True,89.4,90.0,52.8,85.3,80.0,健康
C0383,2024-12-01,True,91.1,91.7,52.8,86.0,81.2,健康
C0383,2025-01-01,True,91.1,92.8,52.8,86.0,81.4,健康
C0383,2025-02-01,True,89.4,94.7,52.8,87.3,81.4,健康
C0383,2025-03-01,True,89.4,90.0,52.8,87.0,80.2,健康
C0383,2025-04-01,True,91.1,87.4,52.8,89.0,80.4,健康
C0383,2025-05-01,True,91.1,90.0,52.8,87.0,80.8,健康
C0383,2025-06-01,True,34.2,59.9,52.8,77.3,49.6,高风险
C0383,2025-07-01,True,12.8,20.2,52.8,63.3,29.7,高风险
C0383,2025-08-01,True,0.0,10.0,52.8,48.0,20.5,高风险
C0384,2024-09-01,True,79.9,90.0,52.8,82.0,75.9,关注
C0384,2024-10-01,True,82.3,100.0,52.8,84.0,79.5,关注
C0384,2024-11-01,True,79.9,99.1,52.8,83.3,78.3,关注
C0384,2024-12-01,True,82.3,90.4,52.8,83.5,77.1,关注
C0384,2025-01-01,True,79.9,90.3,15.0,84.4,66.7,关注
C0384,2025-02-01,True,86.8,89.8,15.0,86.0,69.5,关注
C0384,2025-03-01,True,86.8,77.9,15.0,86.7,66.6,关注
C0384,2025-04-01,True,89.2,87.9,15.0,87.3,70.1,关注
C0384,2025-05-01,True,86.8,88.7,15.0,87.3,69.4,关注
C0384,2025-06-01,True,86.4,96.7,15.0,84.7,70.9,关注
C0384,2025-07-01,True,84.3,92.0,52.8,84.0,78.3,关注
C0384,2025-08-01,True,86.8,95.0,52.8,84.7,80.1,健康
C0385,2024-09-01,True,79.4,90.0,15.0,88.0,66.8,关注
C0385,2024-10-01,True,80.8,94.6,15.0,89.0,68.6,关注
C0385,2024-11-01,True,82.2,96.4,15.0,88.0,69.5,关注
C0385,2024-12-01,True,86.7,89.7,15.0,90.5,69.9,关注
C0385,2025-01-01,True,83.9,86.7,15.0,90.8,68.1,关注
C0385,2025-02-01,True,86.7,84.0,15.0,94.7,68.9,关注
C0385,2025-03-01,True,89.4,88.6,15.0,91.3,70.8,关注
C0385,2025-04-01,True,89.4,94.0,15.0,90.7,72.1,关注
C0385,2025-05-01,True,89.7,97.7,15.0,90.0,73.1,关注
C0385,2025-06-01,True,95.6,93.7,15.0,88.7,74.3,关注
C0385,2025-07-01,True,90.8,96.5,15.0,88.0,73.0,关注
C0385,2025-08-01,True,93.9,90.9,15.0,89.0,72.9,关注
C0386,2024-09-01,True,86.7,90.0,52.8,78.0,78.2,关注
C0386,2024-10-01,True,79.2,85.4,52.8,81.0,74.3,关注
C0386,2024-11-01,True,83.6,84.5,52.8,81.0,75.9,关注
C0386,2024-12-01,True,83.6,87.6,52.8,86.0,77.2,关注
C0386,2025-01-01,True,91.1,90.7,52.8,86.0,80.9,健康
C0386,2025-02-01,True,91.1,91.1,52.8,96.0,82.0,健康
C0386,2025-03-01,True,83.6,95.6,52.8,94.0,80.0,健康
C0386,2025-04-01,True,83.6,88.7,52.8,94.0,78.2,关注
C0386,2025-05-01,True,83.6,88.7,52.8,94.0,78.2,关注
C0386,2025-06-01,True,83.6,86.9,52.8,93.0,77.7,关注
C0386,2025-07-01,True,95.6,91.6,52.8,92.7,83.6,健康
C0386,2025-08-01,True,88.1,88.1,52.8,90.0,79.4,关注
C0387,2024-09-01,True,87.4,90.0,52.8,84.0,79.0,关注
C0387,2024-10-01,True,79.8,89.7,52.8,83.0,75.8,关注
C0387,2024-11-01,True,79.8,90.6,52.8,86.0,76.4,关注
C0387,2024-12-01,True,84.2,89.2,52.8,85.5,77.7,关注
C0387,2025-01-01,True,79.8,87.7,52.8,88.8,75.9,关注
C0387,2025-02-01,True,87.4,88.2,52.8,93.0,79.5,关注
C0387,2025-03-01,True,87.4,96.7,52.8,102.0,82.5,健康
C0387,2025-04-01,True,90.5,99.5,52.8,82.0,82.5,健康
C0387,2025-05-01,True,94.9,99.7,52.8,84.0,84.5,健康
C0387,2025-06-01,True,91.1,97.2,52.8,89.3,82.9,健康
C0387,2025-07-01,True,94.9,99.8,52.8,92.7,85.4,健康
C0387,2025-08-01,True,94.9,98.1,52.8,94.0,85.1,健康
C0388,2024-09-01,True,76.7,90.0,52.8,88.0,75.2,关注
C0388,2024-10-01,True,86.7,89.7,52.8,88.0,79.1,关注
C0388,2024-11-01,True,73.9,86.5,52.8,87.3,73.1,关注
C0388,2024-12-01,True,83.9,85.7,15.0,86.0,67.3,关注
C0388,2025-01-01,True,76.7,85.9,15.0,85.6,64.4,关注
C0388,2025-02-01,True,86.7,89.8,15.0,80.7,68.9,关注
C0388,2025-03-01,True,83.9,91.9,52.8,84.0,78.1,关注
C0388,2025-04-01,True,91.1,100.0,52.8,84.0,83.0,健康
C0388,2025-05-01,True,86.7,86.0,15.0,85.0,68.4,关注
C0388,2025-06-01,True,91.1,89.4,15.0,86.0,71.1,关注
C0388,2025-07-01,True,91.1,81.7,52.8,87.3,78.8,关注
C0388,2025-08-01,True,91.1,100.0,52.8,90.0,83.6,健康
C0389,2024-09-01,True,80.2,90.0,15.0,80.0,66.3,关注
C0389,2024-10-01,True,84.7,88.0,15.0,86.0,68.2,关注
C0389,2024-11-01,True,83.3,86.3,15.0,88.7,67.5,关注
C0389,2024-12-01,True,88.7,88.5,15.0,90.0,70.4,关注
C0389,2025-01-01,True,84.7,90.5,15.0,89.2,69.2,关注
C0389,2025-02-01,True,81.6,92.7,15.0,90.0,68.6,关注
C0389,2025-03-01,True,87.4,92.7,15.0,91.0,71.0,关注
C0389,2025-04-01,True,83.3,85.7,15.0,92.0,67.7,关注
C0389,2025-05-01,True,88.7,84.5,15.0,88.0,69.1,关注
C0389,2025-06-01,True,94.5,90.2,15.0,84.7,72.6,关注
C0389,2025-07-01,True,93.1,100.0,15.0,83.0,74.3,关注
C0389,2025-08-01,True,93.1,100.0,15.0,88.0,74.8,关注
C0390,2024-09-01,True,82.9,90.0,52.8,78.0,76.7,关注
C0390,2024-10-01,True,87.4,94.6,52.8,83.0,80.1,健康
C0390,2024-11-01,True,82.9,95.3,52.8,82.0,78.4,关注
C0390,2024-12-01,True,82.9,92.2,52.8,81.0,77.5,关注
C0390,2025-01-01,True,82.7,91.3,52.8,83.2,77.4,关注
C0390,2025-02-01,True,87.4,94.0,52.8,84.7,80.1,健康
C0390,2025-03-01,True,87.4,85.5,52.8,88.0,78.3,关注
C0390,2025-04-01,True,87.4,86.7,52.8,85.0,78.3,关注
C0390,2025-05-01,True,82.7,81.1,52.8,86.0,75.1,关注
C0390,2025-06-01,True,91.8,90.3,52.8,87.0,81.2,健康
C0390,2025-07-01,True,91.8,91.9,52.8,88.0,81.7,健康
C0390,2025-08-01,True,95.6,100.0,52.8,87.3,85.2,健康
C0391,2024-09-01,True,81.8,90.0,15.0,86.0,67.6,关注
C0391,2024-10-01,True,81.8,93.1,15.0,89.0,68.7,关注
C0391,2024-11-01,True,84.6,91.4,15.0,88.0,69.2,关注
C0391,2024-12-01,True,88.0,88.1,15.0,89.5,69.9,关注
C0391,2025-01-01,True,87.1,87.3,15.0,89.2,69.3,关注
C0391,2025-02-01,True,87.1,81.7,15.0,90.0,68.0,关注
C0391,2025-03-01,True,91.1,92.3,15.0,88.7,72.1,关注
C0391,2025-04-01,True,87.1,100.0,15.0,90.0,72.6,关注
C0391,2025-05-01,True,95.0,100.0,15.0,89.3,75.7,关注
C0391,2025-06-01,True,91.1,100.0,15.0,86.7,73.9,关注
C0391,2025-07-01,True,95.6,98.4,15.0,88.0,75.4,关注
C0391,2025-08-01,True,95.0,87.9,15.0,90.0,72.7,关注
C0392,2024-09-01,True,82.9,90.0,52.8,90.0,77.9,关注
C0392,2024-10-01,True,82.9,90.0,52.8,90.0,77.9,关注
C0392,2024-11-01,True,87.4,89.0,52.8,89.0,79.3,关注
C0392,2024-12-01,True,87.4,89.3,52.8,92.7,79.7,关注
C0392,2025-01-01,True,87.4,93.9,52.8,92.7,80.9,健康
C0392,2025-02-01,True,78.0,93.4,52.8,94.0,77.1,关注
C0392,2025-03-01,True,87.4,94.2,52.8,88.0,80.5,健康
C0392,2025-04-01,True,87.4,82.6,52.8,89.0,77.7,关注
C0392,2025-05-01,True,87.4,93.3,52.8,90.0,80.5,健康
C0392,2025-06-01,True,91.8,91.6,52.8,91.0,81.9,健康
C0392,2025-07-01,True,82.4,89.0,52.8,92.0,77.6,关注
C0392,2025-08-01,True,91.8,79.9,52.8,92.0,79.1,关注
C0393,2024-09-01,True,91.1,90.0,52.8,90.0,81.1,健康
C0393,2024-10-01,True,84.1,81.7,52.8,90.0,76.2,关注
C0393,2024-11-01,True,88.5,81.5,52.8,89.0,77.9,关注
C0393,2024-12-01,True,88.5,89.8,52.8,88.0,79.8,关注
C0393,2025-01-01,True,91.1,91.5,52.8,87.5,81.3,健康
C0393,2025-02-01,True,88.5,92.4,52.8,85.3,80.2,健康
C0393,2025-03-01,True,88.5,95.3,52.8,86.0,81.0,健康
C0393,2025-04-01,True,91.1,90.0,15.0,87.3,71.4,关注
C0393,2025-05-01,True,88.5,82.5,15.0,86.7,68.4,关注
C0393,2025-06-01,True,84.1,72.7,52.8,81.3,73.1,关注
C0393,2025-07-01,True,75.2,55.2,52.8,70.7,64.2,关注
C0393,2025-08-01,True,66.4,47.9,52.8,58.7,57.6,高风险
C0394,2024-09-01,True,85.0,90.0,52.8,82.0,77.9,关注
C0394,2024-10-01,True,81.1,82.6,52.8,82.0,74.5,关注
C0394,2024-11-01,True,89.4,87.8,52.8,87.0,79.6,关注
C0394,2024-12-01,True,89.4,94.9,52.8,89.3,81.6,健康
C0394,2025-01-01,True,76.7,88.2,52.8,88.5,74.8,关注
C0394,2025-02-01,True,81.1,83.2,52.8,90.7,75.5,关注
C0394,2025-03-01,True,81.1,79.0,52.8,89.0,74.3,关注
C0394,2025-04-01,True,89.4,81.8,52.8,89.0,78.3,关注
C0394,2025-05-01,True,85.6,88.5,52.8,82.0,77.8,关注
C0394,2025-06-01,True,93.9,98.2,52.8,82.0,83.5,健康
C0394,2025-07-01,True,85.6,88.5,52.8,78.0,77.4,关注
C0394,2025-08-01,True,85.6,90.8,52.8,94.0,79.5,关注
C0395,2024-09-01,True,80.2,90.0,15.0,84.0,66.7,关注
C0395,2024-10-01,True,81.6,85.7,15.0,83.0,66.1,关注
C0395,2024-11-01,True,88.7,91.8,15.0,84.7,70.6,关注
C0395,2024-12-01,True,82.0,94.5,15.0,83.5,68.5,关注
C0395,2025-01-01,True,82.9,89.5,15.0,84.0,67.7,关注
C0395,2025-02-01,True,86.0,87.5,15.0,86.0,68.6,关注
C0395,2025-03-01,True,83.3,91.0,15.0,90.0,68.8,关注
C0395,2025-04-01,True,91.8,82.8,15.0,88.7,70.0,关注
C0395,2025-05-01,True,84.7,85.7,15.0,87.3,67.8,关注
C0395,2025-06-01,True,80.7,77.5,15.0,85.3,63.9,关注
C0395,2025-07-01,True,82.4,79.5,15.0,87.0,65.3,关注
C0395,2025-08-01,True,86.4,80.6,15.0,87.0,67.2,关注
C0396,2024-09-01,True,80.8,90.0,52.8,80.0,76.0,关注
C0396,2024-10-01,True,76.7,82.2,52.8,92.0,73.6,关注
C0396,2024-11-01,True,80.8,87.4,52.8,91.0,76.5,关注
C0396,2024-12-01,True,85.3,98.1,52.8,88.7,80.7,健康
C0396,2025-01-01,True,85.3,93.3,52.8,91.5,79.8,关注
C0396,2025-02-01,True,85.3,99.3,52.8,90.7,81.2,健康
C0396,2025-03-01,True,85.3,95.2,15.0,92.7,70.9,关注
C0396,2025-04-01,True,85.3,90.7,15.0,90.7,69.6,关注
C0396,2025-05-01,True,93.9,91.2,15.0,88.7,73.0,关注
C0396,2025-06-01,True,89.7,91.4,52.8,88.7,80.8,健康
C0396,2025-07-01,True,93.9,90.0,52.8,86.7,81.9,健康
C0396,2025-08-01,True,89.4,88.0,52.8,90.7,80.0,健康
C0397,2024-09-01,True,84.5,90.0,52.8,80.0,77.5,关注
C0397,2024-10-01,True,78.1,85.2,52.8,92.0,74.9,关注
C0397,2024-11-01,True,78.1,85.8,52.8,91.0,75.0,关注
C0397,2024-12-01,True,84.7,92.5,52.8,91.0,79.3,关注
C0397,2025-01-01,True,80.4,90.7,15.0,88.7,67.4,关注
C0397,2025-02-01,True,91.1,100.0,15.0,86.0,73.8,关注
C0397,2025-03-01,True,86.8,100.0,15.0,84.0,71.9,关注
C0397,2025-04-01,True,86.8,100.0,15.0,88.0,72.3,关注
C0397,2025-05-01,True,86.8,87.7,15.0,89.3,69.3,关注
C0397,2025-06-01,True,89.0,87.2,52.8,90.7,79.7,关注
C0397,2025-07-01,True,89.1,78.8,52.8,88.0,77.3,关注
C0397,2025-08-01,True,89.1,88.7,15.0,86.0,70.2,关注
C0398,2024-09-01,True,80.2,90.0,52.8,86.0,76.4,关注
C0398,2024-10-01,True,83.8,89.6,52.8,87.0,77.8,关注
C0398,2024-11-01,True,83.8,92.4,52.8,86.0,78.4,关注
C0398,2024-12-01,True,88.3,92.5,52.8,84.5,80.1,健康
C0398,2025-01-01,True,84.7,88.6,52.8,84.8,77.7,关注
C0398,2025-02-01,True,84.7,85.5,52.8,85.3,77.0,关注
C0398,2025-03-01,True,88.3,87.3,52.8,87.3,79.1,关注
C0398,2025-04-01,True,84.7,90.4,52.8,88.0,78.5,关注
C0398,2025-05-01,True,88.3,94.2,52.8,89.3,81.0,健康
C0398,2025-06-01,True,91.1,96.7,52.8,88.7,82.7,健康
C0398,2025-07-01,True,88.3,92.5,52.8,89.0,80.5,健康
C0398,2025-08-01,True,95.6,96.4,52.8,88.0,84.3,健康
C0399,2024-09-01,True,80.6,90.0,52.8,88.0,76.7,关注
C0399,2024-10-01,True,82.9,90.4,52.8,88.0,77.8,关注
C0399,2024-11-01,True,87.4,90.4,52.8,87.0,79.4,关注
C0399,2024-12-01,True,78.2,87.7,15.0,88.0,65.8,关注
C0399,2025-01-01,True,85.0,87.5,15.0,88.0,68.4,关注
C0399,2025-02-01,True,82.7,81.6,15.0,87.3,66.0,关注
C0399,2025-03-01,True,89.7,93.5,15.0,83.3,71.4,关注
C0399,2025-04-01,True,85.0,92.9,15.0,81.0,69.1,关注
C0399,2025-05-01,True,87.4,100.0,52.8,86.0,81.7,健康
C0399,2025-06-01,True,91.8,83.8,52.8,93.0,80.2,健康
C0399,2025-07-01,True,87.1,85.3,15.0,92.7,69.2,关注
C0399,2025-08-01,True,89.5,73.6,15.0,91.3,67.1,关注
C0400,2024-09-01,True,85.4,90.0,15.0,84.0,68.8,关注
C0400,2024-10-01,True,88.0,92.3,15.0,86.0,70.6,关注
C0400,2024-11-01,True,90.6,94.8,15.0,86.7,72.4,关注
C0400,2024-12-01,True,90.6,93.7,15.0,86.5,72.1,关注
C0400,2025-01-01,True,90.6,91.9,15.0,86.0,71.6,关注
C0400,2025-02-01,True,88.0,93.1,15.0,84.7,70.7,关注
C0400,2025-03-01,True,91.1,91.4,15.0,84.0,71.5,关注
C0400,2025-04-01,True,88.0,88.0,15.0,84.0,69.3,关注
C0400,2025-05-01,True,90.6,83.7,15.0,82.0,69.1,关注
C0400,2025-06-01,True,82.8,68.5,15.0,77.0,61.7,关注
C0400,2025-07-01,True,75.1,55.7,15.0,72.0,54.9,高风险
C0400,2025-08-01,True,67.3,46.7,15.0,60.7,48.4,高风险
C0401,2024-09-01,True,80.2,90.0,52.8,98.0,77.6,关注
C0401,2024-10-01,True,83.8,91.5,52.8,98.0,79.4,关注
C0401,2024-11-01,True,84.7,91.0,52.8,93.0,79.1,关注
C0401,2024-12-01,True,88.3,90.2,52.8,87.3,79.8,关注
C0401,2025-01-01,True,84.7,90.3,52.8,87.5,78.4,关注
C0401,2025-02-01,True,84.7,90.3,52.8,86.0,78.3,关注
C0401,2025-03-01,True,84.7,87.5,52.8,91.3,78.1,关注
C0401,2025-04-01,True,88.3,91.7,52.8,89.3,80.4,健康
C0401,2025-05-01,True,92.7,92.5,52.8,87.3,82.1,健康
C0401,2025-06-01,True,89.1,94.5,52.8,86.0,81.1,健康
C0401,2025-07-01,True,95.6,92.6,52.8,90.0,83.6,健康
C0401,2025-08-01,True,84.7,90.2,52.8,90.0,78.6,关注
C0402,2024-09-01,True,81.2,90.0,52.8,80.0,76.2,关注
C0402,2024-10-01,True,81.2,90.0,52.8,80.0,76.2,关注
C0402,2024-11-01,True,85.7,89.5,52.8,80.0,77.8,关注
C0402,2024-12-01,True,85.7,89.6,52.8,88.0,78.7,关注
C0402,2025-01-01,True,91.1,92.9,52.8,88.0,81.7,健康
C0402,2025-02-01,True,95.6,96.9,52.8,88.0,84.5,健康
C0402,2025-03-01,True,85.7,92.9,52.8,96.0,80.3,健康
C0402,2025-04-01,True,91.1,83.6,52.8,96.0,80.1,健康
C0402,2025-05-01,True,91.1,78.9,52.8,96.0,79.0,关注
C0402,2025-06-01,True,91.1,92.0,52.8,80.0,80.6,健康
C0402,2025-07-01,True,91.1,97.4,52.8,80.0,82.0,健康
C0402,2025-08-01,True,95.6,100.0,52.8,82.0,84.6,健康
C0403,2024-09-01,True,91.1,90.0,52.8,80.0,80.1,健康
C0403,2024-10-01,True,86.7,84.3,52.8,84.0,77.3,关注
C0403,2024-11-01,True,82.9,78.9,52.8,84.0,74.5,关注
C0403,2024-12-01,True,71.0,77.2,52.8,81.3,69.0,关注
C0403,2025-01-01,True,71.0,77.2,52.8,81.3,69.0,关注
C0403,2025-02-01,True,59.0,51.7,52.8,78.0,57.5,高风险
C0403,2025-03-01,True,51.5,49.1,52.8,75.0,53.6,高风险
C0403,2025-04-01,True,47.1,43.5,52.8,74.7,50.4,高风险
C0403,2025-05-01,True,43.3,42.6,52.8,71.3,48.3,高风险
C0403,2025-06-01,True,38.9,47.3,52.8,72.0,47.8,高风险
C0403,2025-07-01,True,35.1,50.8,52.8,66.0,46.6,高风险
C0403,2025-08-01,True,26.9,51.8,52.8,61.0,43.0,高风险
C0404,2024-09-01,True,81.1,90.0,15.0,86.0,67.3,关注
C0404,2024-10-01,True,81.1,100.0,15.0,84.0,69.6,关注
C0404,2024-11-01,True,83.5,100.0,15.0,83.3,70.5,关注
C0404,2024-12-01,True,82.1,94.0,15.0,83.0,68.4,关注
C0404,2025-01-01,True,86.6,90.6,15.0,83.6,69.4,关注
C0404,2025-02-01,True,89.7,94.4,15.0,83.3,71.5,关注
C0404,2025-03-01,True,85.6,90.2,15.0,86.7,69.2,关注
C0404,2025-04-01,True,88.6,97.4,15.0,86.7,72.2,关注
C0404,2025-05-01,True,93.1,96.3,15.0,89.0,74.0,关注
C0404,2025-06-01,True,95.6,95.0,15.0,90.0,74.7,关注
C0404,2025-07-01,True,94.1,93.6,15.0,98.0,74.6,关注
C0404,2025-08-01,True,95.6,93.1,15.0,94.0,74.6,关注
C0405,2024-09-01,True,84.0,90.0,52.8,80.0,77.3,关注
C0405,2024-10-01,True,79.6,81.3,52.8,80.0,73.4,关注
C0405,2024-11-01,True,84.0,87.0,52.8,80.0,76.5,关注
C0405,2024-12-01,True,88.5,100.0,52.8,80.0,81.6,健康
C0405,2025-01-01,True,88.5,95.6,52.8,90.0,81.5,健康
C0405,2025-02-01,True,91.1,100.0,52.8,92.0,83.8,健康
C0405,2025-03-01,True,88.5,93.0,52.8,88.0,80.6,健康
C0405,2025-04-01,True,88.5,84.2,52.8,85.3,78.2,关注
C0405,2025-05-01,True,88.5,79.8,52.8,86.0,77.1,关注
C0405,2025-06-01,True,88.5,84.6,52.8,87.0,78.4,关注
C0405,2025-07-01,True,95.6,95.2,52.8,83.0,83.5,健康
C0405,2025-08-01,True,95.6,97.3,52.8,83.0,84.0,健康
C0406,2024-09-01,True,91.1,90.0,15.0,86.0,71.3,关注
C0406,2024-10-01,True,86.7,83.5,15.0,87.0,68.0,关注
C0406,2024-11-01,True,90.8,83.9,15.0,87.0,69.8,关注
C0406,2024-12-01,True,90.8,90.5,15.0,84.7,71.2,关注
C0406,2025-01-01,True,88.1,89.2,15.0,84.7,69.8,关注
C0406,2025-02-01,True,91.1,90.0,15.0,84.0,71.1,关注
C0406,2025-03-01,True,89.4,90.9,15.0,88.0,71.0,关注
C0406,2025-04-01,True,91.1,94.0,15.0,85.0,72.2,关注
C0406,2025-05-01,True,91.1,93.9,15.0,84.0,72.1,关注
C0406,2025-06-01,True,35.6,62.8,15.0,76.7,41.3,高风险
C0406,2025-07-01,True,12.8,19.6,15.0,64.0,20.2,高风险
C0406,2025-08-01,True,1.4,10.0,15.0,48.0,11.6,高风险
C0407,2024-09-01,True,80.2,90.0,52.8,90.0,76.8,关注
C0407,2024-10-01,True,80.2,94.3,52.8,86.0,77.5,关注
