customer_id,month,logins,active_accounts,seats,tickets,avg_resolve_hours,csat,active_modules
C0382,2025-08-01,19,4,24,7,18.5,2.4,4
C0383,2024-09-01,129,14,18,3,12.3,4.1,8
C0383,2024-10-01,129,14,18,1,12.2,4.4,8
C0383,2024-11-01,129,14,18,4,9.1,4.3,8
C0383,2024-12-01,138,15,18,1,10.6,4.4,8
C0383,2025-01-01,138,15,18,2,20.0,4.3,8
C0383,2025-02-01,129,14,18,5,10.4,4.4,8
C0383,2025-03-01,129,14,18,3,11.8,,8
C0383,2025-04-01,138,15,18,3,6.2,4.5,8
C0383,2025-05-01,138,15,18,4,4.6,4.2,8
C0383,2025-06-01,18,5,18,8,23.5,2.9,4
C0383,2025-07-01,3,2,18,6,11.5,2.4,2
C0383,2025-08-01,0,0,18,1,32.4,1.9,1
C0384,2024-09-01,168,22,31,1,11.7,4.1,7
C0384,2024-10-01,204,23,31,7,20.5,4.3,7
C0384,2024-11-01,178,22,31,10,8.6,4.1,7
C0384,2024-12-01,197,23,31,5,7.2,4.2,7
C0384,2025-01-01,172,22,31,7,7.8,4.4,7
C0384,2025-02-01,180,23,31,6,7.1,4.3,8
C0384,2025-03-01,167,23,31,3,8.9,4.3,8
C0384,2025-04-01,190,24,31,4,12.4,4.5,8
C0384,2025-05-01,186,23,31,6,17.5,4.3,8
C0384,2025-06-01,178,21,31,2,7.3,3.9,9
C0384,2025-07-01,184,22,31,5,23.7,4.4,8
C0384,2025-08-01,208,23,31,5,9.8,4.4,8
C0385,2024-09-01,442,38,54,10,19.6,4.4,7
C0385,2024-10-01,483,39,54,10,3.1,4.5,7
C0385,2024-11-01,486,40,54,10,11.0,4.3,7
C0385,2024-12-01,435,40,54,9,14.1,4.9,8
C0385,2025-01-01,440,38,54,11,11.5,4.6,8
C0385,2025-02-01,463,40,54,6,7.0,4.7,8
C0385,2025-03-01,484,42,54,10,9.3,4.4,8
C0385,2025-04-01,468,42,54,9,12.2,4.5,8
C0385,2025-05-01,489,39,54,9,8.7,4.6,9
C0385,2025-06-01,481,44,54,12,11.0,4.2,9
C0385,2025-07-01,537,43,54,6,18.7,,8
C0385,2025-08-01,436,42,54,10,3.8,4.7,9
C0386,2024-09-01,64,8,10,3,5.3,3.9,7
C0386,2024-10-01,59,7,10,3,5.3,4.2,7
C0386,2024-11-01,60,7,10,0,0.0,,8
C0386,2024-12-01,58,7,10,2,8.5,4.8,8
C0386,2025-01-01,66,8,10,0,0.0,,8
C0386,2025-02-01,61,8,10,3,8.9,,8
C0386,2025-03-01,60,7,10,2,19.4,4.7,8
C0386,2025-04-01,61,7,10,0,0.0,,8
C0386,2025-05-01,62,7,10,2,13.6,4.7,8
C0386,2025-06-01,59,7,10,4,9.0,4.6,8
C0386,2025-07-01,64,8,10,1,12.6,4.6,9
C0386,2025-08-01,57,7,10,2,10.0,4.3,9
C0387,2024-09-01,212,18,24,1,16.6,4.2,8
C0387,2024-10-01,211,17,24,3,19.6,4.1,7
C0387,2024-11-01,217,17,24,3,7.5,4.6,7
C0387,2024-12-01,200,17,24,1,17.1,4.2,8
C0387,2025-01-01,206,17,24,1,16.2,5.1,7
C0387,2025-02-01,224,18,24,0,0.0,,8
C0387,2025-03-01,240,18,24,1,17.7,,8
C0387,2025-04-01,218,19,24,4,11.1,4.1,8
C0387,2025-05-01,233,19,24,3,6.3,4.3,9
C0387,2025-06-01,267,20,24,5,8.5,5.0,8
C0387,2025-07-01,249,19,24,2,4.1,4.6,9
C0387,2025-08-01,231,19,24,4,6.2,4.5,9
C0388,2024-09-01,199,18,27,4,20.8,4.4,7
C0388,2024-10-01,198,20,27,7,13.2,4.4,8
C0388,2024-11-01,182,17,27,4,10.0,4.3,7
C0388,2024-12-01,186,19,27,1,31.8,4.1,8
C0388,2025-01-01,166,18,27,8,20.2,4.2,7
C0388,2025-02-01,226,20,27,7,7.6,3.8,8
C0388,2025-03-01,185,19,27,6,12.3,4.6,8
C0388,2025-04-01,208,20,27,1,18.6,,9
C0388,2025-05-01,165,20,27,3,18.4,3.9,8
C0388,2025-06-01,201,20,27,3,7.2,4.7,9
C0388,2025-07-01,209,20,27,4,12.0,4.5,9
C0388,2025-08-01,204,20,27,5,16.6,4.3,9
C0389,2024-09-01,346,40,56,11,9.8,4.0,7
C0389,2024-10-01,334,40,56,8,12.8,4.6,8
C0389,2024-11-01,325,39,56,3,19.1,4.7,8
C0389,2024-12-01,338,43,56,9,9.4,4.7,8
C0389,2025-01-01,340,40,56,8,13.6,4.3,8
C0389,2025-02-01,354,41,56,11,9.3,,7
C0389,2025-03-01,330,42,56,6,6.4,4.8,8
C0389,2025-04-01,282,39,56,12,10.6,4.4,8
C0389,2025-05-01,371,43,56,5,6.9,4.0,8
C0389,2025-06-01,373,44,56,8,9.4,4.3,9
C0389,2025-07-01,369,43,56,8,9.4,,9
C0389,2025-08-01,352,43,56,12,16.0,4.5,9
C0390,2024-09-01,120,12,16,1,7.5,3.9,7
C0390,2024-10-01,131,12,16,5,9.4,4.4,8
C0390,2024-11-01,128,12,16,2,4.7,4.0,7
C0390,2024-12-01,134,12,16,6,7.4,3.9,7
C0390,2025-01-01,127,11,16,2,18.6,4.6,8
C0390,2025-02-01,133,12,16,2,7.6,4.2,8
C0390,2025-03-01,118,12,16,5,8.9,,8
C0390,2025-04-01,127,12,16,2,11.0,4.3,8
C0390,2025-05-01,119,11,16,1,7.2,,8
C0390,2025-06-01,133,12,16,2,6.0,4.4,9
C0390,2025-07-01,133,12,16,1,11.2,4.4,9
C0390,2025-08-01,137,13,16,1,12.2,4.3,9
C0391,2024-09-01,536,64,87,8,6.7,4.3,7
C0391,2024-10-01,569,64,87,15,5.5,4.6,7
C0391,2024-11-01,525,62,87,16,12.8,4.3,8
C0391,2024-12-01,544,66,87,9,24.1,4.7,8
C0391,2025-01-01,479,65,87,13,10.3,4.4,8
C0391,2025-02-01,491,65,87,8,11.8,4.4,8
C0391,2025-03-01,706,72,87,17,12.1,4.5,8
C0391,2025-04-01,572,65,87,16,19.9,4.6,8
C0391,2025-05-01,625,69,87,17,8.7,4.3,9
C0391,2025-06-01,707,73,87,12,7.1,4.1,8
C0391,2025-07-01,585,71,87,20,13.0,4.8,9
C0391,2025-08-01,576,69,87,12,4.1,4.6,9
C0392,2024-09-01,40,6,8,2,16.5,4.5,7
C0392,2024-10-01,40,6,8,0,0.0,,7
C0392,2024-11-01,39,6,8,1,13.8,4.4,8
C0392,2024-12-01,40,6,8,1,9.7,5.0,8
C0392,2025-01-01,47,6,8,0,0.0,,8
C0392,2025-02-01,36,5,8,1,22.2,4.4,8
C0392,2025-03-01,41,6,8,0,0.0,,8
C0392,2025-04-01,41,6,8,1,8.7,4.5,8
C0392,2025-05-01,45,6,8,1,8.2,,8
C0392,2025-06-01,40,6,8,1,13.5,4.6,9
C0392,2025-07-01,32,5,8,0,0.0,,9
C0392,2025-08-01,44,6,8,0,0.0,,9
C0393,2024-09-01,147,14,17,1,4.6,4.5,8
C0393,2024-10-01,126,12,17,2,8.3,,8
C0393,2024-11-01,136,13,17,5,11.4,4.4,8
C0393,2024-12-01,136,13,17,7,6.0,4.3,8
C0393,2025-01-01,147,14,17,5,7.3,4.3,8
C0393,2025-02-01,136,13,17,5,5.1,4.2,8
C0393,2025-03-01,136,13,17,3,32.1,4.4,8
C0393,2025-04-01,147,14,17,2,8.5,4.5,8
C0393,2025-05-01,109,13,17,3,6.5,4.1,8
C0393,2025-06-01,101,12,17,10,24.2,3.6,8
C0393,2025-07-01,84,10,17,7,45.1,2.9,8
C0393,2025-08-01,67,8,17,9,17.7,2.3,8
C0394,2024-09-01,87,7,9,1,7.9,4.1,7
C0394,2024-10-01,76,6,9,0,0.0,,8
C0394,2024-11-01,93,7,9,1,15.2,4.6,8
C0394,2024-12-01,86,7,9,1,10.6,4.7,8
C0394,2025-01-01,78,6,9,3,11.7,4.3,7
C0394,2025-02-01,77,6,9,1,10.0,4.6,8
C0394,2025-03-01,76,6,9,2,8.4,,8
C0394,2025-04-01,86,7,9,3,12.6,4.3,8
C0394,2025-05-01,76,6,9,1,7.2,3.9,9
C0394,2025-06-01,88,7,9,1,20.3,,9
C0394,2025-07-01,72,6,9,0,0.0,,9
C0394,2025-08-01,80,6,9,1,13.6,4.7,9
C0395,2024-09-01,336,40,56,12,12.0,4.2,7
C0395,2024-10-01,311,41,56,13,6.5,4.1,7
C0395,2024-11-01,379,43,56,16,4.3,4.4,8
C0395,2024-12-01,326,38,56,17,20.3,4.0,8
C0395,2025-01-01,350,42,56,16,7.8,4.3,7
C0395,2025-02-01,328,41,56,10,17.3,4.6,8
C0395,2025-03-01,348,39,56,11,7.7,4.6,8
C0395,2025-04-01,314,42,56,12,4.1,4.1,9
C0395,2025-05-01,305,40,56,8,21.5,4.4,8
C0395,2025-06-01,297,37,56,10,4.1,4.3,8
C0395,2025-07-01,299,35,56,11,6.6,,9
C0395,2025-08-01,293,38,56,16,10.0,4.4,9
C0396,2024-09-01,179,13,18,1,23.7,,7
C0396,2024-10-01,155,12,18,8,30.8,4.6,7
C0396,2024-11-01,191,13,18,3,8.4,4.5,7
C0396,2024-12-01,197,13,18,7,7.6,4.2,8
C0396,2025-01-01,182,13,18,7,6.8,5.0,8
C0396,2025-02-01,195,13,18,2,5.5,4.4,8
C0396,2025-03-01,194,13,18,2,9.0,4.5,8
C0396,2025-04-01,185,13,18,6,11.0,4.7,8
C0396,2025-05-01,202,14,18,4,13.2,4.1,9
C0396,2025-06-01,192,13,18,3,6.9,4.5,9
C0396,2025-07-01,180,14,18,1,10.6,4.4,9
C0396,2025-08-01,199,14,18,4,10.3,4.7,8
C0397,2024-09-01,206,27,35,2,8.8,,7
C0397,2024-10-01,189,24,35,7,8.4,4.6,7
C0397,2024-11-01,201,24,35,6,9.0,4.5,7
C0397,2024-12-01,214,25,35,9,7.1,,8
C0397,2025-01-01,190,23,35,5,4.3,4.2,8
C0397,2025-02-01,253,28,35,3,15.7,4.4,8
C0397,2025-03-01,225,26,35,2,6.3,4.0,8
C0397,2025-04-01,217,26,35,5,10.7,4.8,8
C0397,2025-05-01,202,26,35,8,9.2,4.6,8
C0397,2025-06-01,233,27,35,1,6.5,4.2,8
C0397,2025-07-01,193,25,35,2,3.6,4.4,9
C0397,2025-08-01,211,25,35,5,12.6,,9
C0398,2024-09-01,153,15,21,1,25.5,4.3,7
C0398,2024-10-01,152,16,21,4,3.9,4.4,7
C0398,2024-11-01,165,16,21,2,7.4,4.2,7
C0398,2024-12-01,155,16,21,4,5.6,4.0,8
C0398,2025-01-01,149,15,21,2,6.4,4.3,8
C0398,2025-02-01,148,15,21,5,7.2,4.5,8
C0398,2025-03-01,164,16,21,1,8.5,4.3,8
C0398,2025-04-01,159,15,21,4,5.8,4.4,8
C0398,2025-05-01,148,16,21,3,15.2,4.7,8
C0398,2025-06-01,185,17,21,2,22.4,4.2,8
C0398,2025-07-01,150,16,21,0,0.0,,8
C0398,2025-08-01,166,17,21,3,6.9,4.6,9
C0399,2024-09-01,240,23,32,4,9.5,4.4,7
C0399,2024-10-01,242,24,32,6,6.3,,7
C0399,2024-11-01,241,24,32,11,13.2,4.3,8
C0399,2024-12-01,222,22,32,5,5.9,4.5,7
C0399,2025-01-01,234,23,32,3,6.7,4.4,8
C0399,2025-02-01,215,22,32,4,14.4,4.2,8
C0399,2025-03-01,281,25,32,5,5.8,3.9,8
C0399,2025-04-01,221,23,32,6,11.6,,8
C0399,2025-05-01,260,24,32,7,10.1,4.7,8
C0399,2025-06-01,210,24,32,6,11.5,4.6,9
C0399,2025-07-01,218,22,32,2,12.3,4.6,9
C0399,2025-08-01,227,23,32,6,10.5,4.5,9
C0400,2024-09-01,193,21,29,8,10.1,4.2,8
C0400,2024-10-01,202,22,29,8,10.9,4.4,8
C0400,2024-11-01,212,23,29,5,19.4,4.4,8
C0400,2024-12-01,212,23,29,3,9.0,4.3,8
C0400,2025-01-01,212,23,29,7,11.8,4.2,8
C0400,2025-02-01,202,22,29,9,19.7,4.2,8
C0400,2025-03-01,221,24,29,5,13.3,,8
C0400,2025-04-01,202,22,29,4,3.6,,8
C0400,2025-05-01,169,23,29,15,16.2,4.1,8
C0400,2025-06-01,147,20,29,12,16.6,3.6,8
C0400,2025-07-01,125,17,29,13,18.1,3.1,8
C0400,2025-08-01,103,14,29,17,9.5,2.4,8
C0401,2024-09-01,198,15,21,2,10.0,4.9,7
C0401,2024-10-01,204,16,21,3,17.2,,7
C0401,2024-11-01,198,15,21,4,8.9,4.4,8
C0401,2024-12-01,206,16,21,2,17.0,3.8,8
C0401,2025-01-01,197,15,21,3,14.1,4.4,8
C0401,2025-02-01,199,15,21,6,16.4,4.7,8
C0401,2025-03-01,199,15,21,4,4.1,4.6,8
C0401,2025-04-01,213,16,21,4,10.1,4.1,8
C0401,2025-05-01,205,16,21,3,7.5,4.4,9
C0401,2025-06-01,204,15,21,3,18.9,4.4,9
C0401,2025-07-01,218,17,21,1,12.1,4.7,9
C0401,2025-08-01,196,15,21,3,2.2,4.4,8
C0402,2024-09-01,82,8,11,0,0.0,,7
C0402,2024-10-01,82,8,11,0,0.0,,7
C0402,2024-11-01,81,8,11,1,4.4,,8
C0402,2024-12-01,82,8,11,1,10.6,4.4,8
C0402,2025-01-01,93,9,11,0,0.0,,8
C0402,2025-02-01,87,9,11,2,10.6,,9
C0402,2025-03-01,72,8,11,2,11.4,4.8,8
C0402,2025-04-01,83,9,11,0,0.0,,8
C0402,2025-05-01,82,9,11,2,5.6,,8
C0402,2025-06-01,92,9,11,2,7.6,4.0,8
C0402,2025-07-01,86,9,11,0,0.0,,8
C0402,2025-08-01,96,9,11,1,13.2,4.2,9
C0403,2024-09-01,204,17,20,3,12.6,,8
C0403,2024-10-01,184,16,20,2,8.5,4.2,7
C0403,2024-11-01,166,15,20,4,21.0,4.2,7
C0403,2024-12-01,137,13,20,1,6.5,3.8,6
C0403,2025-01-01,131,13,20,0,0.0,,6
C0403,2025-02-01,105,11,20,2,8.0,4.0,5
C0403,2025-03-01,82,9,20,3,8.7,3.5,5
C0403,2025-04-01,77,9,20,4,9.5,3.7,4
C0403,2025-05-01,65,8,20,1,8.5,3.5,4
C0403,2025-06-01,61,8,20,5,9.8,,3
C0403,2025-07-01,50,7,20,1,11.8,3.1,3
C0403,2025-08-01,40,6,20,5,9.6,3.0,2
C0404,2024-09-01,605,53,73,11,4.5,4.3,7
C0404,2024-10-01,773,53,73,10,4.0,4.1,7
C0404,2024-11-01,745,51,73,9,16.2,4.1,8
C0404,2024-12-01,743,54,73,6,9.8,4.1,7
C0404,2025-01-01,694,54,73,8,6.7,4.3,8
C0404,2025-02-01,779,57,73,2,8.9,4.1,8
C0404,2025-03-01,793,53,73,9,4.8,4.6,8
C0404,2025-04-01,771,56,73,7,6.1,4.3,8
C0404,2025-05-01,792,56,73,8,11.2,,9
C0404,2025-06-01,816,59,73,4,4.0,4.7,9
C0404,2025-07-01,820,57,73,7,6.4,5.1,9
C0404,2025-08-01,793,61,73,6,12.8,4.3,9
C0405,2024-09-01,128,13,17,1,6.5,4.0,7
C0405,2024-10-01,109,12,17,2,17.8,,7
C0405,2024-11-01,137,13,17,0,0.0,,7
C0405,2024-12-01,153,13,17,0,0.0,,8
C0405,2025-01-01,131,13,17,1,11.8,5.0,8
C0405,2025-02-01,151,14,17,3,9.7,4.2,8
C0405,2025-03-01,129,13,17,3,8.5,4.0,8
C0405,2025-04-01,120,13,17,3,11.0,4.6,8
C0405,2025-05-01,148,13,17,0,0.0,,8
C0405,2025-06-01,124,13,17,3,9.4,4.1,8
C0405,2025-07-01,149,14,17,1,7.5,4.2,9
C0405,2025-08-01,153,15,17,2,8.6,,9
C0406,2024-09-01,459,45,54,11,11.2,4.3,8
C0406,2024-10-01,408,40,54,17,12.8,4.4,8
C0406,2024-11-01,438,43,54,9,10.2,,8
C0406,2024-12-01,438,43,54,11,12.2,4.0,8
C0406,2025-01-01,418,41,54,5,19.6,,8
C0406,2025-02-01,449,44,54,10,8.7,4.4,8
C0406,2025-03-01,428,42,54,8,6.0,,8
C0406,2025-04-01,469,46,54,14,11.5,4.1,8
C0406,2025-05-01,459,45,54,7,16.3,4.3,8
C0406,2025-06-01,65,16,54,29,19.7,3.1,4
C0406,2025-07-01,9,6,54,19,30.4,2.2,2
C0406,2025-08-01,1,1,54,12,15.5,1.9,1
C0407,2024-09-01,94,10,14,1,17.8,4.5,7
C0407,2024-10-01,102,10,14,2,9.4,4.1,7
C0407,2024-11-01,99,10,14,0,0.0,,8
C0407,2024-12-01,88,9,14,2,15.0,3.7,8
C0407,2025-01-01,101,10,14,1,5.5,4.8,8
C0407,2025-02-01,105,10,14,0,0.0,,8
C0407,2025-03-01,98,10,14,2,7.6,,8
C0407,2025-04-01,95,10,14,1,6.1,4.4,8
C0407,2025-05-01,99,10,14,3,3.8,4.6,8
C0407,2025-06-01,94,10,14,1,5.9,4.4,9
C0407,2025-07-01,109,11,14,1,25.4,4.4,9
C0407,2025-08-01,99,10,14,2,18.9,4.1,9
C0408,2024-09-01,1304,102,143,12,9.5,4.3,7
C0408,2024-10-01,1307,105,143,16,14.9,4.4,7
C0408,2024-11-01,1343,102,143,20,15.1,4.5,8
C0408,2024-12-01,1244,101,143,20,9.4,4.8,8
C0408,2025-01-01,1287,107,143,19,17.6,4.5,8
C0408,2025-02-01,1147,111,143,18,9.7,4.3,8
C0408,2025-03-01,1171,95,143,23,5.5,3.8,8
C0408,2025-04-01,1283,103,143,17,9.8,4.1,9
C0408,2025-05-01,1299,101,143,11,9.4,4.9,8
C0408,2025-06-01,1134,99,143,4,5.9,4.3,9
C0408,2025-07-01,1128,94,143,14,21.4,4.6,8
C0408,2025-08-01,1143,105,143,12,13.7,4.2,9
C0409,2024-09-01,156,13,16,1,26.5,4.2,8
C0409,2024-10-01,156,13,16,2,11.8,5.1,8
C0409,2024-11-01,144,12,16,0,0.0,,8
C0409,2024-12-01,156,13,16,0,0.0,,8
C0409,2025-01-01,156,13,16,2,10.5,4.2,8
C0409,2025-02-01,51,7,16,3,14.3,3.4,5
C0409,2025-03-01,30,5,16,3,25.9,2.9,4
C0409,2025-04-01,43,6,16,1,18.2,,4
C0409,2025-05-01,108,9,16,3,6.4,3.9,8
C0409,2025-06-01,132,11,16,0,0.0,,7
C0409,2025-07-01,144,12,16,1,22.2,,8
C0409,2025-08-01,156,13,16,1,4.6,4.6,8
C0410,2024-09-01,1029,90,112,17,8.7,4.5,7
C0410,2024-10-01,1001,82,112,15,8.1,4.2,7
C0410,2024-11-01,897,80,112,19,11.0,4.5,8
C0410,2024-12-01,984,84,112,20,9.4,3.9,7
C0410,2025-01-01,1062,89,112,10,9.7,4.6,8
C0410,2025-02-01,1029,87,112,10,7.8,4.6,8
C0410,2025-03-01,1049,89,112,27,4.4,4.8,8
C0410,2025-04-01,949,89,112,9,16.4,4.3,8
C0410,2025-05-01,1056,90,112,8,4.9,4.6,8
C0410,2025-06-01,925,84,112,15,5.8,4.6,9
C0410,2025-07-01,885,85,112,12,5.7,4.1,8
C0410,2025-08-01,962,85,112,8,12.3,4.0,9
C0411,2024-09-01,102,7,9,2,6.4,4.5,8
C0411,2024-10-01,102,7,9,1,6.4,4.3,8
C0411,2024-11-01,102,7,9,1,17.8,4.5,8
C0411,2024-12-01,102,7,9,8,4.9,,8
C0411,2025-01-01,102,7,9,1,12.0,4.3,8
C0411,2025-02-01,102,7,9,1,22.2,,8
C0411,2025-03-01,82,7,9,6,10.6,4.2,8
C0411,2025-04-01,82,7,9,3,6.1,3.9,8
C0411,2025-05-01,70,6,9,3,19.4,,8
C0411,2025-06-01,70,6,9,3,25.0,3.0,8
C0411,2025-07-01,59,5,9,8,26.4,2.7,8
C0411,2025-08-01,47,4,9,6,46.7,2.6,8
C0412,2024-09-01,1151,90,118,26,12.1,4.1,7
C0412,2024-10-01,1178,90,118,17,15.4,4.9,8
C0412,2024-11-01,1217,90,118,19,11.8,4.6,7
C0412,2024-12-01,1192,88,118,13,6.8,4.6,7
C0412,2025-01-01,1242,87,118,17,7.1,,8
C0412,2025-02-01,1325,94,118,16,6.2,,8
C0412,2025-03-01,1240,89,118,20,14.2,4.7,8
C0412,2025-04-01,1076,87,118,25,8.6,4.3,8
C0412,2025-05-01,1118,90,118,24,10.3,4.2,8
C0412,2025-06-01,1134,93,118,21,14.2,4.6,9
C0412,2025-07-01,1250,94,118,12,14.8,4.4,9
C0412,2025-08-01,1083,86,118,20,19.6,4.6,9
C0413,2024-09-01,102,8,11,4,6.8,4.6,7
C0413,2024-10-01,92,7,11,1,5.9,,7
C0413,2024-11-01,102,8,11,1,11.7,4.4,7
C0413,2024-12-01,114,9,11,3,7.5,4.4,8
C0413,2025-01-01,120,8,11,1,13.2,,8
C0413,2025-02-01,101,8,11,3,18.0,4.2,8
C0413,2025-03-01,98,8,11,1,8.4,4.7,8
C0413,2025-04-01,101,8,11,2,6.4,4.6,8
C0413,2025-05-01,107,8,11,1,22.9,4.6,8
C0413,2025-06-01,115,9,11,4,15.4,4.9,8
C0413,2025-07-01,122,9,11,0,0.0,,9
C0413,2025-08-01,114,9,11,0,0.0,,9
C0414,2024-09-01,1416,96,129,13,6.3,4.5,7
C0414,2024-10-01,1374,95,129,5,13.3,4.0,8
C0414,2024-11-01,1303,97,129,19,10.6,4.2,7
C0414,2024-12-01,1346,95,129,15,7.6,,7
C0414,2025-01-01,1321,87,129,16,14.8,4.5,8
C0414,2025-02-01,1433,95,129,4,9.4,4.6,8
C0414,2025-03-01,1483,95,129,4,14.1,4.4,8
C0414,2025-04-01,1274,90,129,11,10.4,4.4,9
C0414,2025-05-01,1450,94,129,10,5.8,4.2,8
C0414,2025-06-01,1275,86,129,12,12.0,4.3,9
C0414,2025-07-01,1441,94,129,15,3.3,4.7,9
C0414,2025-08-01,1461,96,129,14,4.4,3.8,9
C0415,2024-09-01,393,32,38,4,6.5,4.3,8
C0415,2024-10-01,393,32,38,5,14.9,4.2,8
C0415,2024-11-01,356,29,38,6,6.8,4.2,8
C0415,2024-12-01,356,29,38,5,8.7,4.5,8
C0415,2025-01-01,369,30,38,2,12.6,4.3,8
C0415,2025-02-01,381,31,38,3,7.4,4.4,8
C0415,2025-03-01,369,30,38,6,9.6,4.3,8
C0415,2025-04-01,381,31,38,6,19.5,4.3,8
C0415,2025-05-01,369,30,38,4,4.7,4.2,8
C0415,2025-06-01,54,11,38,12,20.3,3.0,4
C0415,2025-07-01,9,5,38,6,16.8,2.2,2
C0415,2025-08-01,1,1,38,2,11.0,2.0,1
C0416,2024-09-01,1178,104,142,32,4.8,4.0,7
C0416,2024-10-01,1232,98,142,34,12.3,3.7,7
C0416,2024-11-01,1189,100,142,27,7.6,4.4,8
C0416,2024-12-01,1232,105,142,31,8.9,4.6,7
C0416,2025-01-01,1218,105,142,28,11.0,4.2,8
C0416,2025-02-01,1318,106,142,24,9.3,4.7,8
C0416,2025-03-01,1286,99,142,21,7.2,4.4,8
C0416,2025-04-01,1382,105,142,37,15.3,4.3,8
C0416,2025-05-01,1357,100,142,22,8.1,,8
C0416,2025-06-01,1447,107,142,29,7.5,,9
C0416,2025-07-01,1265,106,142,35,12.4,4.8,8
C0416,2025-08-01,1174,96,142,28,5.6,4.7,9
C0417,2024-09-01,374,37,51,5,6.0,,7
C0417,2024-10-01,305,35,51,12,6.5,4.3,7
C0417,2024-11-01,318,36,51,4,13.7,4.7,8
C0417,2024-12-01,358,38,51,6,13.3,4.2,8
C0417,2025-01-01,339,37,51,6,18.5,4.7,8
C0417,2025-02-01,305,35,51,8,13.7,4.2,8
C0417,2025-03-01,330,35,51,6,9.0,3.7,8
C0417,2025-04-01,331,37,51,6,11.1,4.7,8
C0417,2025-05-01,351,37,51,7,7.4,4.4,8
C0417,2025-06-01,290,35,51,5,7.3,3.9,8
C0417,2025-07-01,326,36,51,6,11.9,4.6,9
C0417,2025-08-01,335,36,51,4,7.5,3.9,9
C0418,2024-09-01,141,20,28,4,8.0,4.1,7
C0418,2024-10-01,141,20,28,7,7.2,4.3,7
C0418,2024-11-01,148,21,28,4,9.1,4.3,8
C0418,2024-12-01,148,21,28,5,12.4,4.2,7
C0418,2025-01-01,148,21,28,6,5.5,4.3,7
C0418,2025-02-01,65,15,28,10,11.2,3.9,6
C0418,2025-03-01,27,7,28,4,15.7,3.6,5
C0418,2025-04-01,12,3,28,6,38.7,3.3,4
C0418,2025-05-01,4,1,28,2,25.4,,4
C0418,2025-06-01,0,0,28,9,15.5,3.3,2
C0418,2025-07-01,0,0,28,19,17.9,,2
C0418,2025-08-01,0,0,28,6,13.1,2.6,1
C0419,2024-09-01,130,16,24,3,7.3,4.6,7
C0419,2024-10-01,127,17,24,3,9.6,4.5,7
C0419,2024-11-01,134,18,24,9,9.2,4.3,8
C0419,2024-12-01,138,18,24,3,8.9,4.1,8
C0419,2025-01-01,171,18,24,5,27.0,4.7,8
C0419,2025-02-01,149,19,24,3,15.2,4.3,8
C0419,2025-03-01,149,19,24,2,7.4,4.1,8
C0419,2025-04-01,151,19,24,1,14.0,4.6,9
C0419,2025-05-01,132,19,24,6,12.3,4.1,8
C0419,2025-06-01,156,19,24,2,5.4,4.5,9
C0419,2025-07-01,154,19,24,6,8.8,4.2,8
C0419,2025-08-01,139,20,24,4,13.3,4.3,9
C0420,2024-09-01,316,30,44,5,10.2,4.0,8
C0420,2024-10-01,372,32,44,8,5.7,4.4,7
C0420,2024-11-01,342,32,44,4,11.7,,8
C0420,2024-12-01,329,32,44,6,9.0,4.2,8
C0420,2025-01-01,340,35,44,3,14.9,4.2,8
C0420,2025-02-01,369,34,44,4,13.7,4.6,8
C0420,2025-03-01,324,33,44,14,7.2,4.6,9
C0420,2025-04-01,404,34,44,7,6.7,4.1,8
C0420,2025-05-01,327,33,44,3,12.2,4.3,9
C0420,2025-06-01,363,34,44,7,19.8,4.3,9
C0420,2025-07-01,396,37,44,4,7.7,4.8,9
C0420,2025-08-01,431,39,44,13,12.3,4.6,9
C0421,2024-09-01,73,9,12,1,11.3,4.2,8
C0421,2024-10-01,70,9,12,1,7.7,4.4,7
C0421,2024-11-01,67,9,12,2,10.4,4.0,7
C0421,2024-12-01,57,8,12,2,15.0,3.9,6
C0421,2025-01-01,48,7,12,3,10.5,4.1,6
C0421,2025-02-01,45,7,12,2,3.3,3.8,5
C0421,2025-03-01,37,6,12,1,10.2,3.5,5
C0421,2025-04-01,35,6,12,4,8.1,,4
C0421,2025-05-01,27,5,12,1,10.0,3.4,4
C0421,2025-06-01,26,5,12,0,0.0,,3
C0421,2025-07-01,19,4,12,1,16.9,3.4,3
C0421,2025-08-01,13,3,12,1,23.8,2.8,2
C0422,2024-09-01,396,32,47,8,10.2,4.0,7
C0422,2024-10-01,395,34,47,10,30.0,4.4,7
C0422,2024-11-01,441,33,47,10,15.1,4.5,7
C0422,2024-12-01,441,34,47,10,12.0,4.6,8
C0422,2025-01-01,435,32,47,7,12.7,4.6,8
C0422,2025-02-01,440,37,47,8,9.6,4.4,8
C0422,2025-03-01,512,37,47,9,15.3,4.7,8
C0422,2025-04-01,437,35,47,13,13.2,4.2,8
C0422,2025-05-01,415,34,47,2,14.0,4.6,9
C0422,2025-06-01,477,36,47,5,9.9,4.5,8
C0422,2025-07-01,451,39,47,4,8.2,,9
C0422,2025-08-01,481,39,47,9,7.5,4.7,9
C0423,2024-09-01,133,12,17,0,0.0,,7
C0423,2024-10-01,149,12,17,4,39.3,,7
C0423,2024-11-01,142,12,17,3,6.6,,7
C0423,2024-12-01,157,13,17,3,9.8,4.5,8
C0423,2025-01-01,144,13,17,2,7.7,4.4,8
C0423,2025-02-01,149,13,17,2,7.2,4.5,8
C0423,2025-03-01,139,12,17,5,14.5,4.7,8
